movieId,title,genre,year,clean_title
109979,Blonde Inspiration (1941),Romance,1941,Blonde Inspiration
3742,Battleship Potemkin (1925),Drama,1925,Battleship Potemkin
3742,Battleship Potemkin (1925),War,1925,Battleship Potemkin
192971,Alın Yazısı (1972),NA,1972,Alın Yazısı
163194,Davy Crockett and the River Pirates (1956),Action,1956,Davy Crockett and the River Pirates
163194,Davy Crockett and the River Pirates (1956),Adventure,1956,Davy Crockett and the River Pirates
163194,Davy Crockett and the River Pirates (1956),Children,1956,Davy Crockett and the River Pirates
98593,Other Worlds (D'autres mondes) (2004),Documentary,2004,Other Worlds (D'autres mondes)
211143,Citizen Boilesen (2009),Documentary,2009,Citizen Boilesen
123781,Nothing Too Good for a Cowboy (1998),Action,1998,Nothing Too Good for a Cowboy
123781,Nothing Too Good for a Cowboy (1998),Drama,1998,Nothing Too Good for a Cowboy
123781,Nothing Too Good for a Cowboy (1998),Romance,1998,Nothing Too Good for a Cowboy
123781,Nothing Too Good for a Cowboy (1998),Western,1998,Nothing Too Good for a Cowboy
160018,Comment c'est loin (2015),Comedy,2015,Comment c'est loin
227354,Flavor of Happiness (2008),NA,2008,Flavor of Happiness
2559,"King and I, The (1999)",Animation,1999,"King and I, The"
2559,"King and I, The (1999)",Children,1999,"King and I, The"
289143,Passport to Destiny (1944),Comedy,1944,Passport to Destiny
289143,Passport to Destiny (1944),War,1944,Passport to Destiny
176531,Keep Smiling (2013),Comedy,2013,Keep Smiling
176531,Keep Smiling (2013),Drama,2013,Keep Smiling
78278,No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh) (2009),Drama,2009,No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh)
222224,Who's Got the Black Box? (1967),Thriller,1967,Who's Got the Black Box?
211335,Josh Kirby... Time Warrior: Eggs from 70 Million B.C. (1995),Children,1995,Josh Kirby... Time Warrior: Eggs from 70 Million B.C.
170175,Happy Ever After (1954),Comedy,1954,Happy Ever After
133415,Alexia (2013),Horror,2013,Alexia
133415,Alexia (2013),Thriller,2013,Alexia
167118,Sugar Mountain (2016),Drama,2016,Sugar Mountain
167118,Sugar Mountain (2016),Thriller,2016,Sugar Mountain
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama,1994,I Can't Sleep (J'ai pas sommeil)
1369,I Can't Sleep (J'ai pas sommeil) (1994),Thriller,1994,I Can't Sleep (J'ai pas sommeil)
191141,The Honey Killer (2018),Comedy,2018,The Honey Killer
191141,The Honey Killer (2018),Drama,2018,The Honey Killer
277308,Nightflyers (1987),Horror,1987,Nightflyers
277308,Nightflyers (1987),Sci-Fi,1987,Nightflyers
130103,Blue Collar Comedy Tour: One for the Road (2006),Comedy,2006,Blue Collar Comedy Tour: One for the Road
167928,Demon of Paradise (1987),Horror,1987,Demon of Paradise
167928,Demon of Paradise (1987),Thriller,1987,Demon of Paradise
124579,Three Daring Daughters (1948),Romance,1948,Three Daring Daughters
1742,Caught Up (1998),Crime,1998,Caught Up
266472,The Robbery (2017),Action,2017,The Robbery
266472,The Robbery (2017),Comedy,2017,The Robbery
167516,Sandow (1896),NA,1896,Sandow
195587,Dangerous Encounters of the First Kind (1980),Action,1980,Dangerous Encounters of the First Kind
195587,Dangerous Encounters of the First Kind (1980),Crime,1980,Dangerous Encounters of the First Kind
195587,Dangerous Encounters of the First Kind (1980),Thriller,1980,Dangerous Encounters of the First Kind
4200,Double Impact (1991),Action,1991,Double Impact
194720,When the Clouds Roll By (1919),Action,1919,When the Clouds Roll By
194720,When the Clouds Roll By (1919),Comedy,1919,When the Clouds Roll By
194720,When the Clouds Roll By (1919),Romance,1919,When the Clouds Roll By
286357,Evil Dead Rise (2023),Horror,2023,Evil Dead Rise
286357,Evil Dead Rise (2023),Thriller,2023,Evil Dead Rise
137415,Acceptable Risk (2001),Drama,2001,Acceptable Risk
137415,Acceptable Risk (2001),Sci-Fi,2001,Acceptable Risk
137415,Acceptable Risk (2001),Thriller,2001,Acceptable Risk
175577,Rory Scovel Tries Stand-Up for the First Time (2017),Comedy,2017,Rory Scovel Tries Stand-Up for the First Time
26476,Merry Christmas Mr. Lawrence (1983),Drama,1983,Merry Christmas Mr. Lawrence
26476,Merry Christmas Mr. Lawrence (1983),War,1983,Merry Christmas Mr. Lawrence
56651,Seduced and Abandoned (Sedotta e abbandonata) (1964),Comedy,1964,Seduced and Abandoned (Sedotta e abbandonata)
56651,Seduced and Abandoned (Sedotta e abbandonata) (1964),Drama,1964,Seduced and Abandoned (Sedotta e abbandonata)
278152,God's Little Village (2009),Comedy,2009,God's Little Village
3620,"Myth of Fingerprints, The (1997)",Comedy,1997,"Myth of Fingerprints, The"
3620,"Myth of Fingerprints, The (1997)",Drama,1997,"Myth of Fingerprints, The"
253742,Rival (2020),Drama,2020,Rival
153808,Boris Without Beatrice (2016),Drama,2016,Boris Without Beatrice
169910,Bill Maher: Be More Cynical (2000),Comedy,2000,Bill Maher: Be More Cynical
272623,Northern Quality (2022),Comedy,2022,Northern Quality
168422,Breakdown (2016),Thriller,2016,Breakdown
1499,Anaconda (1997),Action,1997,Anaconda
1499,Anaconda (1997),Adventure,1997,Anaconda
1499,Anaconda (1997),Thriller,1997,Anaconda
169112,Love Me Not (2006),Drama,2006,Love Me Not
116321,Cry 'Havoc' (1943),Drama,1943,Cry 'Havoc'
116321,Cry 'Havoc' (1943),War,1943,Cry 'Havoc'
137755,An American Terror (2013),Drama,2013,An American Terror
137755,An American Terror (2013),Horror,2013,An American Terror
161342,The Man with the Carnation (1980),Drama,1980,The Man with the Carnation
140164,Questions for Crazy Horse (2010),NA,2010,Questions for Crazy Horse
37683,Chapter Two (1979),Comedy,1979,Chapter Two
37683,Chapter Two (1979),Drama,1979,Chapter Two
37683,Chapter Two (1979),Romance,1979,Chapter Two
281138,18 Bronze Girls of Shaolin (1983),Action,1983,18 Bronze Girls of Shaolin
281138,18 Bronze Girls of Shaolin (1983),Adventure,1983,18 Bronze Girls of Shaolin
281138,18 Bronze Girls of Shaolin (1983),Comedy,1983,18 Bronze Girls of Shaolin
281180,Touch 3 Don't Pass Me By (1987),Animation,1987,Touch 3 Don't Pass Me By
281180,Touch 3 Don't Pass Me By (1987),Drama,1987,Touch 3 Don't Pass Me By
281180,Touch 3 Don't Pass Me By (1987),Romance,1987,Touch 3 Don't Pass Me By
119051,Crime at the Chinese Restaurant (1981),Comedy,1981,Crime at the Chinese Restaurant
119051,Crime at the Chinese Restaurant (1981),Mystery,1981,Crime at the Chinese Restaurant
119051,Crime at the Chinese Restaurant (1981),Thriller,1981,Crime at the Chinese Restaurant
194478,TED: The Future We Will Create (2007),Documentary,2007,TED: The Future We Will Create
225219,Henpecked (1983),Comedy,1983,Henpecked
140994,One. Two. One (2011),NA,2011,One. Two. One
80137,If God Is Willing and da Creek Don't Rise (2010),Documentary,2010,If God Is Willing and da Creek Don't Rise
128661,The Man Who Wouldn't Die (1994),Crime,1994,The Man Who Wouldn't Die
128661,The Man Who Wouldn't Die (1994),Drama,1994,The Man Who Wouldn't Die
128661,The Man Who Wouldn't Die (1994),Thriller,1994,The Man Who Wouldn't Die
145192,Alpine Climbers (1936),Animation,1936,Alpine Climbers
138562,Bipolar (2014),Mystery,2014,Bipolar
138562,Bipolar (2014),Thriller,2014,Bipolar
272893,Assault on the Pay Train (1962),Crime,1962,Assault on the Pay Train
272893,Assault on the Pay Train (1962),Drama,1962,Assault on the Pay Train
291459,One Perfect Match (2023),Comedy,2023,One Perfect Match
291459,One Perfect Match (2023),Romance,2023,One Perfect Match
185613,Gymnastics for the tail (1979),NA,1979,Gymnastics for the tail
210055,Florida Straits (1989),Action,1989,Florida Straits
210055,Florida Straits (1989),Adventure,1989,Florida Straits
210055,Florida Straits (1989),Romance,1989,Florida Straits
181075,The Man Who Invented Christmas (2017),Drama,2017,The Man Who Invented Christmas
147068,The Desert Hawk (1950),Action,1950,The Desert Hawk
147068,The Desert Hawk (1950),Adventure,1950,The Desert Hawk
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children,2000,How the Grinch Stole Christmas (a.k.a. The Grinch)
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Comedy,2000,How the Grinch Stole Christmas (a.k.a. The Grinch)
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Fantasy,2000,How the Grinch Stole Christmas (a.k.a. The Grinch)
260415,Defining Moments (2021),Comedy,2021,Defining Moments
285931,Patterns of life: Prana (2021),Documentary,2021,Patterns of life: Prana
122278,Ping Pong Summer (2014),Comedy,2014,Ping Pong Summer
175735,Je hais les enfants! (2003),Comedy,2003,Je hais les enfants!
69518,Pornorama (2007),Comedy,2007,Pornorama
281098,Zillion (2022),Drama,2022,Zillion
149344,Pete's Christmas (2013),Children,2013,Pete's Christmas
149344,Pete's Christmas (2013),Fantasy,2013,Pete's Christmas
142875,Star (2014),Comedy,2014,Star
142875,Star (2014),Drama,2014,Star
142875,Star (2014),Romance,2014,Star
164727,Cloud 9 (2014),Action,2014,Cloud 9
164727,Cloud 9 (2014),Drama,2014,Cloud 9
164727,Cloud 9 (2014),Romance,2014,Cloud 9
8905,1492: Conquest of Paradise (1992),Adventure,1992,1492: Conquest of Paradise
8905,1492: Conquest of Paradise (1992),Drama,1992,1492: Conquest of Paradise
275343,Faultline (2004),Action,2004,Faultline
202287,Pegasus (2019),Action,2019,Pegasus
202287,Pegasus (2019),Comedy,2019,Pegasus
205869,Dossiê Jango (2013),Documentary,2013,Dossiê Jango
80094,"Last Exorcism, The (2010)",Horror,2010,"Last Exorcism, The"
80094,"Last Exorcism, The (2010)",Thriller,2010,"Last Exorcism, The"
144078,Kleinhoff Hotel (1977),NA,1977,Kleinhoff Hotel
144816,The Missing Juror (1944),Mystery,1944,The Missing Juror
172355,Breakfast With Jonny Wilkinson (2013),Comedy,2013,Breakfast With Jonny Wilkinson
287853,Bezos (2023),Drama,2023,Bezos
212427,Bacchus Uncovered: Ancient God of Ecstasy (2018),Documentary,2018,Bacchus Uncovered: Ancient God of Ecstasy
122671,The Moon and Sixpence (1942),Drama,1942,The Moon and Sixpence
122383,The Legend of Gator Face (1996),Adventure,1996,The Legend of Gator Face
122383,The Legend of Gator Face (1996),Comedy,1996,The Legend of Gator Face
122383,The Legend of Gator Face (1996),Horror,1996,The Legend of Gator Face
2081,"Little Mermaid, The (1989)",Animation,1989,"Little Mermaid, The"
2081,"Little Mermaid, The (1989)",Children,1989,"Little Mermaid, The"
2081,"Little Mermaid, The (1989)",Comedy,1989,"Little Mermaid, The"
2081,"Little Mermaid, The (1989)",Musical,1989,"Little Mermaid, The"
2081,"Little Mermaid, The (1989)",Romance,1989,"Little Mermaid, The"
190771,Il ritorno di Cagliostro (2003),Comedy,2003,Il ritorno di Cagliostro
141030,My Father's Nurse (1976),Comedy,1976,My Father's Nurse
244434,Mister Twister Goes Camping (2013),Children,2013,Mister Twister Goes Camping
244434,Mister Twister Goes Camping (2013),Comedy,2013,Mister Twister Goes Camping
244434,Mister Twister Goes Camping (2013),Drama,2013,Mister Twister Goes Camping
265334,A Castle for Christmas (2021),Children,2021,A Castle for Christmas
265334,A Castle for Christmas (2021),Comedy,2021,A Castle for Christmas
265334,A Castle for Christmas (2021),Romance,2021,A Castle for Christmas
106022,Toy Story of Terror (2013),Animation,2013,Toy Story of Terror
106022,Toy Story of Terror (2013),Children,2013,Toy Story of Terror
106022,Toy Story of Terror (2013),Comedy,2013,Toy Story of Terror
89831,"Strip, The (1951)",Drama,1951,"Strip, The"
89831,"Strip, The (1951)",Film-Noir,1951,"Strip, The"
230391,Black Beauty (2020),Drama,2020,Black Beauty
267726,ZVP (2017),Action,2017,ZVP
267726,ZVP (2017),Sci-Fi,2017,ZVP
251840,The Saint's Return (1953),Mystery,1953,The Saint's Return
262797,Paranoia Tapes (2017),Fantasy,2017,Paranoia Tapes
262797,Paranoia Tapes (2017),Horror,2017,Paranoia Tapes
262797,Paranoia Tapes (2017),Mystery,2017,Paranoia Tapes
262797,Paranoia Tapes (2017),Thriller,2017,Paranoia Tapes
6061,Kedma (2002),Drama,2002,Kedma
6061,Kedma (2002),War,2002,Kedma
6054,"Moon-Spinners, The (1964)",Children,1964,"Moon-Spinners, The"
6054,"Moon-Spinners, The (1964)",Mystery,1964,"Moon-Spinners, The"
67073,Day of the Dead (2008),Horror,2008,Day of the Dead
164310,Primal Force (1999),Adventure,1999,Primal Force
164310,Primal Force (1999),Sci-Fi,1999,Primal Force
145026,A Nightingale Falling (2014),Drama,2014,A Nightingale Falling
145026,A Nightingale Falling (2014),War,2014,A Nightingale Falling
107117,"Armstrong Lie, The (2013)",Documentary,2013,"Armstrong Lie, The"
281416,Land of Legends (2022),Action,2022,Land of Legends
281416,Land of Legends (2022),Adventure,2022,Land of Legends
281416,Land of Legends (2022),Romance,2022,Land of Legends
191707,The Truth Beneath (2016),Thriller,2016,The Truth Beneath
187393,Mechanical Principles (1930),Documentary,1930,Mechanical Principles
266396,We Are Triathletes (2018),Documentary,2018,We Are Triathletes
149318,David Bowie - Best Of Bowie (2002),NA,2002,David Bowie - Best Of Bowie
279192,Simchas and Sorrows (2022),Comedy,2022,Simchas and Sorrows
279192,Simchas and Sorrows (2022),Drama,2022,Simchas and Sorrows
225956,GAL (2006),Drama,2006,GAL
225956,GAL (2006),Thriller,2006,GAL
161632,Protagonist (2007),Documentary,2007,Protagonist
6162,Gerry (2002),Adventure,2002,Gerry
6162,Gerry (2002),Drama,2002,Gerry
38886,"Squid and the Whale, The (2005)",Comedy,2005,"Squid and the Whale, The"
38886,"Squid and the Whale, The (2005)",Drama,2005,"Squid and the Whale, The"
248302,How to Steal a Dog (2014),Children,2014,How to Steal a Dog
248302,How to Steal a Dog (2014),Comedy,2014,How to Steal a Dog
248302,How to Steal a Dog (2014),Drama,2014,How to Steal a Dog
227492,Neon Days (2020),Comedy,2020,Neon Days
227492,Neon Days (2020),Drama,2020,Neon Days
78174,Sex and the City 2 (2010),Comedy,2010,Sex and the City 2
78174,Sex and the City 2 (2010),Drama,2010,Sex and the City 2
78174,Sex and the City 2 (2010),Romance,2010,Sex and the City 2
110517,Old Drac (Vampira) (1974),Comedy,1974,Old Drac (Vampira)
110517,Old Drac (Vampira) (1974),Horror,1974,Old Drac (Vampira)
84504,Raja (2003),Drama,2003,Raja
132624,The Hacker Wars (2014),Documentary,2014,The Hacker Wars
150312,Sleepless (2001),Crime,2001,Sleepless
150312,Sleepless (2001),Horror,2001,Sleepless
150312,Sleepless (2001),Mystery,2001,Sleepless
150312,Sleepless (2001),Thriller,2001,Sleepless
204318,The Nightingale (2019),Drama,2019,The Nightingale
110535,"Boy, Did I Get a Wrong Number! (1966)",Comedy,1966,"Boy, Did I Get a Wrong Number!"
358,Higher Learning (1995),Drama,1995,Higher Learning
278426,The Young Magician (1987),Children,1987,The Young Magician
278426,The Young Magician (1987),Fantasy,1987,The Young Magician
138568,Top of the World (1998),Action,1998,Top of the World
138568,Top of the World (1998),Drama,1998,Top of the World
138568,Top of the World (1998),Thriller,1998,Top of the World
279338,Hired Wife (1940),Comedy,1940,Hired Wife
175393,Sebastian's Voodoo (2008),Animation,2008,Sebastian's Voodoo
175393,Sebastian's Voodoo (2008),Horror,2008,Sebastian's Voodoo
71108,"White Ribbon, The (Das weiße Band) (2009)",Drama,2009,"White Ribbon, The (Das weiße Band)"
71108,"White Ribbon, The (Das weiße Band) (2009)",Mystery,2009,"White Ribbon, The (Das weiße Band)"
5692,"Mechanic, The (1972)",Action,1972,"Mechanic, The"
5692,"Mechanic, The (1972)",Thriller,1972,"Mechanic, The"
254486,Murder Can Hurt You! (1980),Comedy,1980,Murder Can Hurt You!
172805,Odd Job (2016),Action,2016,Odd Job
172805,Odd Job (2016),Comedy,2016,Odd Job
137674,Fatal Memories (1992),Drama,1992,Fatal Memories
1277,Cyrano de Bergerac (1990),Comedy,1990,Cyrano de Bergerac
1277,Cyrano de Bergerac (1990),Drama,1990,Cyrano de Bergerac
1277,Cyrano de Bergerac (1990),Romance,1990,Cyrano de Bergerac
206533,Diane (2017),Crime,2017,Diane
206533,Diane (2017),Drama,2017,Diane
206533,Diane (2017),Horror,2017,Diane
206533,Diane (2017),Mystery,2017,Diane
206533,Diane (2017),Thriller,2017,Diane
201893,MDMA (2017),Drama,2017,MDMA
7276,Hell's Kitchen (1998),Drama,1998,Hell's Kitchen
269594,The Viewing Booth (2020),Documentary,2020,The Viewing Booth
116469,Kickboxer 5 (1995),Action,1995,Kickboxer 5
116469,Kickboxer 5 (1995),Thriller,1995,Kickboxer 5
139289,The Shattering (2015),Horror,2015,The Shattering
128431,Blood Story (1972),NA,1972,Blood Story
201488,Modest Heroes (2018),Adventure,2018,Modest Heroes
201488,Modest Heroes (2018),Animation,2018,Modest Heroes
201488,Modest Heroes (2018),Fantasy,2018,Modest Heroes
278448,The Next 365 Days (2022),Drama,2022,The Next 365 Days
278448,The Next 365 Days (2022),Romance,2022,The Next 365 Days
25816,Bonnie Scotland (Heroes of the Regiment) (1935),Comedy,1935,Bonnie Scotland (Heroes of the Regiment)
143717,Meet Market (2008),Comedy,2008,Meet Market
143717,Meet Market (2008),Romance,2008,Meet Market
44685,Riot On! (2004),Documentary,2004,Riot On!
129735,Golden Goddess of Rio Beni (1964),Adventure,1964,Golden Goddess of Rio Beni
1891,"Ugly, The (1997)",Horror,1997,"Ugly, The"
1891,"Ugly, The (1997)",Thriller,1997,"Ugly, The"
3024,Piranha (1978),Horror,1978,Piranha
3024,Piranha (1978),Sci-Fi,1978,Piranha
224411,You're Not Alone (2020),Horror,2020,You're Not Alone
224411,You're Not Alone (2020),Thriller,2020,You're Not Alone
192527,Mortadelo & Filemon Mission Save the Planet (2008),Children,2008,Mortadelo & Filemon Mission Save the Planet
192527,Mortadelo & Filemon Mission Save the Planet (2008),Comedy,2008,Mortadelo & Filemon Mission Save the Planet
192527,Mortadelo & Filemon Mission Save the Planet (2008),Fantasy,2008,Mortadelo & Filemon Mission Save the Planet
60590,"Heartbeat Detector (Question humaine, La) (2007)",Drama,2007,"Heartbeat Detector (Question humaine, La)"
60590,"Heartbeat Detector (Question humaine, La) (2007)",Thriller,2007,"Heartbeat Detector (Question humaine, La)"
4327,"Magnificent Seven, The (1960)",Adventure,1960,"Magnificent Seven, The"
4327,"Magnificent Seven, The (1960)",Western,1960,"Magnificent Seven, The"
170327,The Field Mouse (1941),NA,1941,The Field Mouse
286259,The Christening (2022),Comedy,2022,The Christening
4062,Mystic Pizza (1988),Comedy,1988,Mystic Pizza
4062,Mystic Pizza (1988),Drama,1988,Mystic Pizza
4062,Mystic Pizza (1988),Romance,1988,Mystic Pizza
